state,condition,year,current_cost,lower_bound,upper_bound
NC,depression,2016,19390.97,19390.97,19390.97
NC,diabetes,2016,20847.12,20847.12,20847.12
NC,hyperlip,2016,45993.38,45993.38,45993.38
NC,hypertension,2016,18318.43,18318.43,18318.43
NC,ischemia,2016,80350.1,80350.1,80350.1
NC,arthritis,2016,22468.45,22468.45,22468.45
NC,psychotic,2016,24769.45,24769.45,24769.45
NC,stroke,2016,63148.76,63148.76,63148.76
ND,atrial_fib,2016,32506.14,32506.14,32506.14
ND,asthma,2016,21123.29,21123.29,21123.29
ND,chronic_kidney,2016,16842.46,16842.46,16842.46
ND,pulmonary,2016,19031.73,19031.73,19031.73
ND,depression,2016,14421.11,14421.11,14421.11
ND,diabetes,2016,13520.86,13520.86,13520.86
ND,hyperlip,2016,41492.79,41492.79,41492.79
ND,hypertension,2016,12652.38,12652.38,12652.38
ND,ischemia,2016,68308.05,68308.05,68308.05
NE,atrial_fib,2016,28411.29,28411.29,28411.29
NE,asthma,2016,21963.71,21963.71,21963.71
NE,chronic_kidney,2016,29236.83,29236.83,29236.83
NE,pulmonary,2016,24228.64,24228.64,24228.64
NE,depression,2016,19432.66,19432.66,19432.66
NE,diabetes,2016,29122.71,29122.71,29122.71
NE,hyperlip,2016,46987.03,46987.03,46987.03
NE,hypertension,2016,16066.12,16066.12,16066.12
NE,ischemia,2016,78049.92,78049.92,78049.92
NE,arthritis,2016,10129.0,10129.0,10129.0
NH,atrial_fib,2016,28811.08,28811.08,28811.08
NH,asthma,2016,17731.43,17731.43,17731.43
NH,chronic_kidney,2016,25521.64,25521.64,25521.64
NH,pulmonary,2016,20692.06,20692.06,20692.06
NH,depression,2016,22940.0,22940.0,22940.0
NH,diabetes,2016,25603.4,25603.4,25603.4
NH,hyperlip,2016,57164.35,57164.35,57164.35
NH,hypertension,2016,15542.57,15542.57,15542.57
NH,ischemia,2016,76873.48,76873.48,76873.48
NH,arthritis,2016,16331.06,16331.06,16331.06
NH,psychotic,2016,39842.94,39842.94,39842.94
NJ,atrial_fib,2016,73272.22,73272.22,73272.22
NJ,asthma,2016,50758.04,50758.04,50758.04
NJ,chronic_kidney,2016,60589.37,60589.37,60589.37
NJ,pulmonary,2016,57102.57,57102.57,57102.57
NJ,depression,2016,45816.87,45816.87,45816.87
NJ,diabetes,2016,57282.12,57282.12,57282.12
NJ,hyperlip,2016,50118.0,50118.0,50118.0
NJ,hypertension,2016,40333.27,40333.27,40333.27
NJ,ischemia,2016,98200.05,98200.05,98200.05
NJ,arthritis,2016,42622.7,42622.7,42622.7
NJ,psychotic,2016,68043.69,68043.69,68043.69
NJ,stroke,2016,109760.85,109760.85,109760.85
NM,atrial_fib,2016,28379.68,28379.68,28379.68
NM,asthma,2016,25207.98,25207.98,25207.98
NM,chronic_kidney,2016,30424.46,30424.46,30424.46
NM,pulmonary,2016,28833.58,28833.58,28833.58
NM,depression,2016,17669.24,17669.24,17669.24
NM,diabetes,2016,25315.29,25315.29,25315.29
NM,hyperlip,2016,36102.24,36102.24,36102.24
NM,hypertension,2016,20107.12,20107.12,20107.12
NM,ischemia,2016,89721.83,89721.83,89721.83
NV,atrial_fib,2016,69924.14,69924.14,69924.14
NV,asthma,2016,54899.0,54899.0,54899.0
NV,chronic_kidney,2016,64634.11,64634.11,64634.11
NV,pulmonary,2016,52088.33,52088.33,52088.33
NV,depression,2016,45679.17,45679.17,45679.17
NV,diabetes,2016,53187.6,53187.6,53187.6
NV,hyperlip,2016,46635.7,46635.7,46635.7
NV,hypertension,2016,37540.36,37540.36,37540.36
NV,ischemia,2016,172284.98,172284.98,172284.98
NV,psychotic,2016,81602.75,81602.75,81602.75
NV,stroke,2016,98542.2,98542.2,98542.2
NY,atrial_fib,2016,51111.26,51111.26,51111.26
NY,asthma,2016,31374.33,31374.33,31374.33
NY,chronic_kidney,2016,43685.5,43685.5,43685.5
NY,pulmonary,2016,32863.28,32863.28,32863.28
NY,depression,2016,29072.78,29072.78,29072.78
NY,diabetes,2016,36686.79,36686.79,36686.79
NY,hyperlip,2016,43849.68,43849.68,43849.68
NY,hypertension,2016,28617.03,28617.03,28617.03
NY,ischemia,2016,84914.56,84914.56,84914.56
NY,arthritis,2016,33836.34,33836.34,33836.34
NY,psychotic,2016,43675.22,43675.22,43675.22
NY,stroke,2016,81448.78,81448.78,81448.78
OH,atrial_fib,2016,38014.76,38014.76,38014.76
OH,asthma,2016,22641.34,22641.34,22641.34
OH,chronic_kidney,2016,29987.89,29987.89,29987.89
OH,pulmonary,2016,21862.01,21862.01,21862.01
OH,depression,2016,23254.78,23254.78,23254.78
OH,diabetes,2016,24279.62,24279.62,24279.62
OH,hyperlip,2016,55821.91,55821.91,55821.91
OH,hypertension,2016,23627.74,23627.74,23627.74
OH,ischemia,2016,86568.25,86568.25,86568.25
OH,arthritis,2016,25901.83,25901.83,25901.83
OH,psychotic,2016,25491.36,25491.36,25491.36
OH,stroke,2016,58525.37,58525.37,58525.37
OK,atrial_fib,2016,37316.7,37316.7,37316.7
OK,asthma,2016,34954.43,34954.43,34954.43
OK,chronic_kidney,2016,39090.29,39090.29,39090.29
OK,pulmonary,2016,24391.25,24391.25,24391.25
OK,depression,2016,20060.8,20060.8,20060.8
OK,diabetes,2016,27772.95,27772.95,27772.95
OK,hyperlip,2016,64158.04,64158.04,64158.04
OK,hypertension,2016,24593.06,24593.06,24593.06
OK,ischemia,2016,99748.9,99748.9,99748.9
OK,arthritis,2016,15616.54,15616.54,15616.54
OK,psychotic,2016,19359.6,19359.6,19359.6
OK,stroke,2016,68620.22,68620.22,68620.22
OR,atrial_fib,2016,25930.36,25930.36,25930.36
OR,asthma,2016,17394.62,17394.62,17394.62
OR,chronic_kidney,2016,26031.17,26031.17,26031.17
OR,pulmonary,2016,23618.98,23618.98,23618.98
OR,depression,2016,26997.58,26997.58,26997.58
OR,diabetes,2016,26145.49,26145.49,26145.49
OR,hyperlip,2016,35315.32,35315.32,35315.32
OR,ischemia,2016,82991.42,82991.42,82991.42
OR,psychotic,2016,51598.71,51598.71,51598.71
PA,atrial_fib,2016,53815.97,53815.97,53815.97
PA,asthma,2016,39601.96,39601.96,39601.96
PA,chronic_kidney,2016,46680.32,46680.32,46680.32
PA,pulmonary,2016,36415.21,36415.21,36415.21
PA,depression,2016,36114.84,36114.84,36114.84
PA,diabetes,2016,38219.64,38219.64,38219.64
PA,hyperlip,2016,59579.89,59579.89,59579.89
PA,hypertension,2016,26809.47,26809.47,26809.47
PA,ischemia,2016,118186.4,118186.4,118186.4
PA,arthritis,2016,31068.37,31068.37,31068.37
PA,psychotic,2016,44730.7,44730.7,44730.7
PA,stroke,2016,71307.77,71307.77,71307.77
RI,atrial_fib,2016,20325.2,20325.2,20325.2
RI,asthma,2016,19192.37,19192.37,19192.37
RI,chronic_kidney,2016,20292.36,20292.36,20292.36
RI,pulmonary,2016,19641.45,19641.45,19641.45
RI,depression,2016,21478.02,21478.02,21478.02
RI,diabetes,2016,17457.13,17457.13,17457.13
RI,hyperlip,2016,32200.96,32200.96,32200.96
RI,hypertension,2016,21228.5,21228.5,21228.5
RI,ischemia,2016,70551.78,70551.78,70551.78
RI,arthritis,2016,17925.88,17925.88,17925.88
RI,psychotic,2016,22996.71,22996.71,22996.71
RI,stroke,2016,61620.2,61620.2,61620.2
SC,atrial_fib,2016,54090.16,54090.16,54090.16
SC,asthma,2016,27731.92,27731.92,27731.92
SC,chronic_kidney,2016,35671.21,35671.21,35671.21
SC,pulmonary,2016,28000.66,28000.66,28000.66
SC,depression,2016,30551.48,30551.48,30551.48
SC,diabetes,2016,29790.42,29790.42,29790.42
SC,hyperlip,2016,62731.67,62731.67,62731.67
SC,hypertension,2016,24628.97,24628.97,24628.97
SC,ischemia,2016,94359.12,94359.12,94359.12
SC,arthritis,2016,26184.27,26184.27,26184.27
SC,psychotic,2016,31185.81,31185.81,31185.81
SC,stroke,2016,72176.66,72176.66,72176.66
SD,atrial_fib,2016,30744.31,30744.31,30744.31
SD,asthma,2016,18814.39,18814.39,18814.39
SD,chronic_kidney,2016,24771.07,24771.07,24771.07
SD,pulmonary,2016,20053.34,20053.34,20053.34
SD,depression,2016,18071.13,18071.13,18071.13
SD,diabetes,2016,23533.97,23533.97,23533.97
SD,hyperlip,2016,59453.0,59453.0,59453.0
SD,hypertension,2016,21406.35,21406.35,21406.35
SD,ischemia,2016,63971.38,63971.38,63971.38
SD,psychotic,2016,23959.58,23959.58,23959.58
TN,atrial_fib,2016,45408.87,45408.87,45408.87
TN,asthma,2016,24142.75,24142.75,24142.75
TN,chronic_kidney,2016,34643.43,34643.43,34643.43
TN,pulmonary,2016,25219.41,25219.41,25219.41
TN,depression,2016,23697.92,23697.92,23697.92
TN,diabetes,2016,27088.63,27088.63,27088.63
TN,hyperlip,2016,51396.68,51396.68,51396.68
TN,hypertension,2016,22097.84,22097.84,22097.84
TN,ischemia,2016,92391.53,92391.53,92391.53
TN,arthritis,2016,33036.64,33036.64,33036.64
TN,psychotic,2016,31221.21,31221.21,31221.21
TN,stroke,2016,63588.82,63588.82,63588.82
TX,atrial_fib,2016,52464.83,52464.83,52464.83
TX,asthma,2016,37664.5,37664.5,37664.5
TX,chronic_kidney,2016,44864.97,44864.97,44864.97
TX,pulmonary,2016,38075.74,38075.74,38075.74
TX,depression,2016,33719.01,33719.01,33719.01
TX,diabetes,2016,37568.21,37568.21,37568.21
TX,hyperlip,2016,75787.51,75787.51,75787.51
TX,hypertension,2016,31950.43,31950.43,31950.43
TX,ischemia,2016,114847.63,114847.63,114847.63
TX,arthritis,2016,29112.06,29112.06,29112.06
TX,psychotic,2016,37901.93,37901.93,37901.93
TX,stroke,2016,113063.6,113063.6,113063.6
UT,atrial_fib,2016,27546.56,27546.56,27546.56
UT,chronic_kidney,2016,24531.24,24531.24,24531.24
UT,pulmonary,2016,30641.91,30641.91,30641.91
UT,depression,2016,22246.33,22246.33,22246.33
UT,diabetes,2016,26275.0,26275.0,26275.0
UT,hyperlip,2016,29322.79,29322.79,29322.79
UT,ischemia,2016,85092.55,85092.55,85092.55
UT,stroke,2016,38114.92,38114.92,38114.92
VA,atrial_fib,2016,41153.51,41153.51,41153.51
VA,asthma,2016,21939.8,21939.8,21939.8
VA,chronic_kidney,2016,31117.97,31117.97,31117.97
VA,pulmonary,2016,23832.08,23832.08,23832.08
VA,depression,2016,22907.16,22907.16,22907.16
VA,diabetes,2016,24905.5,24905.5,24905.5
VA,hyperlip,2016,48761.86,48761.86,48761.86
VA,hypertension,2016,21232.43,21232.43,21232.43
VA,ischemia,2016,85166.73,85166.73,85166.73
VA,arthritis,2016,21538.28,21538.28,21538.28
VA,psychotic,2016,26737.63,26737.63,26737.63
VA,stroke,2016,54491.11,54491.11,54491.11
VT,atrial_fib,2016,26477.89,26477.89,26477.89
VT,asthma,2016,13148.6,13148.6,13148.6
VT,chronic_kidney,2016,24600.58,24600.58,24600.58
VT,pulmonary,2016,17007.86,17007.86,17007.86
VT,depression,2016,23846.59,23846.59,23846.59
VT,diabetes,2016,22331.93,22331.93,22331.93
VT,hyperlip,2016,28666.31,28666.31,28666.31
VT,ischemia,2016,51957.51,51957.51,51957.51
VT,psychotic,2016,49799.63,49799.63,49799.63
WA,atrial_fib,2016,37117.75,37117.75,37117.75
WA,asthma,2016,27483.27,27483.27,27483.27
WA,chronic_kidney,2016,35471.65,35471.65,35471.65
WA,pulmonary,2016,28932.58,28932.58,28932.58
WA,depression,2016,33081.96,33081.96,33081.96
WA,diabetes,2016,30225.85,30225.85,30225.85
WA,hyperlip,2016,63787.9,63787.9,63787.9
WA,hypertension,2016,22736.81,22736.81,22736.81
WA,ischemia,2016,103410.96,103410.96,103410.96
WA,arthritis,2016,18950.65,18950.65,18950.65
WA,psychotic,2016,37133.62,37133.62,37133.62
WA,stroke,2016,80644.34,80644.34,80644.34
WI,atrial_fib,2016,29010.26,29010.26,29010.26
WI,asthma,2016,21939.99,21939.99,21939.99
WI,chronic_kidney,2016,27579.62,27579.62,27579.62
WI,pulmonary,2016,20798.87,20798.87,20798.87
WI,depression,2016,20345.86,20345.86,20345.86
WI,diabetes,2016,24123.43,24123.43,24123.43
WI,hyperlip,2016,42080.13,42080.13,42080.13
WI,hypertension,2016,20614.4,20614.4,20614.4
WI,ischemia,2016,77543.84,77543.84,77543.84
WI,arthritis,2016,23263.26,23263.26,23263.26
WI,psychotic,2016,30031.14,30031.14,30031.14
WV,atrial_fib,2016,23175.91,23175.91,23175.91
WV,asthma,2016,16962.38,16962.38,16962.38
WV,chronic_kidney,2016,21694.93,21694.93,21694.93
WV,pulmonary,2016,18367.39,18367.39,18367.39
WV,depression,2016,19819.55,19819.55,19819.55
WV,diabetes,2016,19460.14,19460.14,19460.14
WV,hyperlip,2016,29657.66,29657.66,29657.66
WV,hypertension,2016,16279.22,16279.22,16279.22
WV,ischemia,2016,60308.41,60308.41,60308.41
WV,arthritis,2016,20502.8,20502.8,20502.8
WV,psychotic,2016,19517.04,19517.04,19517.04
WV,stroke,2016,44352.82,44352.82,44352.82
WY,atrial_fib,2016,27501.67,27501.67,27501.67
WY,chronic_kidney,2016,21155.89,21155.89,21155.89
WY,pulmonary,2016,21369.98,21369.98,21369.98
WY,depression,2016,16929.62,16929.62,16929.62
WY,diabetes,2016,18644.8,18644.8,18644.8
WY,ischemia,2016,81948.45,81948.45,81948.45
AK,atrial_fib,2015,50057.12,50057.12,50057.12
AK,chronic_kidney,2015,40402.16,40402.16,40402.16
AK,pulmonary,2015,38562.65,38562.65,38562.65
AK,depression,2015,41321.93,41321.93,41321.93
AK,diabetes,2015,39254.25,39254.25,39254.25
AK,ischemia,2015,152110.6,152110.6,152110.6
AL,atrial_fib,2015,43590.18,43590.18,43590.18
AL,asthma,2015,24833.25,24833.25,24833.25
AL,chronic_kidney,2015,37839.8,37839.8,37839.8
AL,pulmonary,2015,28628.33,28628.33,28628.33
AL,depression,2015,22720.88,22720.88,22720.88
AL,diabetes,2015,27874.65,27874.65,27874.65
AL,hyperlip,2015,59259.62,59259.62,59259.62
AL,hypertension,2015,24119.59,24119.59,24119.59
AL,ischemia,2015,96078.73,96078.73,96078.73
AL,arthritis,2015,38305.32,38305.32,38305.32
AL,psychotic,2015,25930.33,25930.33,25930.33
AR,atrial_fib,2015,31458.37,31458.37,31458.37
AR,asthma,2015,17060.84,17060.84,17060.84
AR,chronic_kidney,2015,24453.13,24453.13,24453.13
AR,pulmonary,2015,18625.54,18625.54,18625.54
AR,depression,2015,10231.99,10231.99,10231.99
AR,diabetes,2015,19543.63,19543.63,19543.63
AR,hyperlip,2015,38738.24,38738.24,38738.24
AR,hypertension,2015,14089.27,14089.27,14089.27
AR,ischemia,2015,70303.41,70303.41,70303.41
AR,psychotic,2015,15162.2,15162.2,15162.2
AZ,atrial_fib,2015,45678.9,45678.9,45678.9
AZ,asthma,2015,32195.67,32195.67,32195.67
AZ,chronic_kidney,2015,36780.07,36780.07,36780.07
AZ,pulmonary,2015,33209.95,33209.95,33209.95
AZ,depression,2015,32942.65,32942.65,32942.65
AZ,diabetes,2015,31515.19,31515.19,31515.19
AZ,hyperlip,2015,56126.57,56126.57,56126.57
AZ,hypertension,2015,25615.5,25615.5,25615.5
AZ,ischemia,2015,103195.84,103195.84,103195.84
AZ,arthritis,2015,30518.83,30518.83,30518.83
AZ,stroke,2015,63042.33,63042.33,63042.33
CA,atrial_fib,2015,68463.13,68463.13,68463.13
CA,asthma,2015,50831.01,50831.01,50831.01
CA,chronic_kidney,2015,59145.64,59145.64,59145.64
CA,pulmonary,2015,54318.12,54318.12,54318.12
CA,depression,2015,53593.76,53593.76,53593.76
CA,diabetes,2015,55978.41,55978.41,55978.41
CA,hyperlip,2015,86796.87,86796.87,86796.87
CA,hypertension,2015,42931.99,42931.99,42931.99
CA,ischemia,2015,143112.85,143112.85,143112.85
CA,arthritis,2015,66895.46,66895.46,66895.46
CA,psychotic,2015,66618.71,66618.71,66618.71
CA,stroke,2015,107501.87,107501.87,107501.87
CO,atrial_fib,2015,42357.73,42357.73,42357.73
CO,asthma,2015,31542.22,31542.22,31542.22
CO,chronic_kidney,2015,43514.71,43514.71,43514.71
CO,pulmonary,2015,34132.92,34132.92,34132.92
CO,depression,2015,38519.54,38519.54,38519.54
CO,diabetes,2015,35363.42,35363.42,35363.42
CO,hyperlip,2015,57763.64,57763.64,57763.64
CO,hypertension,2015,23619.59,23619.59,23619.59
CO,ischemia,2015,110087.43,110087.43,110087.43
CO,arthritis,2015,26132.71,26132.71,26132.71
CO,psychotic,2015,48026.16,48026.16,48026.16
CO,stroke,2015,71106.91,71106.91,71106.91
CT,atrial_fib,2015,29025.26,29025.26,29025.26
CT,asthma,2015,19182.58,19182.58,19182.58
CT,chronic_kidney,2015,23494.41,23494.41,23494.41
CT,pulmonary,2015,21121.87,21121.87,21121.87
CT,depression,2015,26504.41,26504.41,26504.41
CT,diabetes,2015,24567.5,24567.5,24567.5
CT,hyperlip,2015,45832.26,45832.26,45832.26
CT,hypertension,2015,23536.06,23536.06,23536.06
CT,ischemia,2015,47502.99,47502.99,47502.99
CT,arthritis,2015,19877.78,19877.78,19877.78
CT,psychotic,2015,31953.77,31953.77,31953.77
CT,stroke,2015,67869.91,67869.91,67869.91
DE,atrial_fib,2015,33949.59,33949.59,33949.59
DE,asthma,2015,18023.97,18023.97,18023.97
DE,chronic_kidney,2015,22384.99,22384.99,22384.99
DE,pulmonary,2015,19450.91,19450.91,19450.91
DE,depression,2015,28094.34,28094.34,28094.34
DE,diabetes,2015,21548.31,21548.31,21548.31
DE,hyperlip,2015,28231.22,28231.22,28231.22
DE,hypertension,2015,15956.03,15956.03,15956.03
DE,ischemia,2015,72580.14,72580.14,72580.14
DE,arthritis,2015,26622.8,26622.8,26622.8
DE,psychotic,2015,25455.56,25455.56,25455.56
DE,stroke,2015,54099.26,54099.26,54099.26
FL,atrial_fib,2015,55587.21,55587.21,55587.21
FL,asthma,2015,31382.53,31382.53,31382.53
FL,chronic_kidney,2015,41427.41,41427.41,41427.41
FL,pulmonary,2015,36230.35,36230.35,36230.35
FL,depression,2015,29157.16,29157.16,29157.16
FL,diabetes,2015,33848.07,33848.07,33848.07
FL,hyperlip,2015,70606.13,70606.13,70606.13
FL,hypertension,2015,27471.21,27471.21,27471.21
FL,ischemia,2015,107006.12,107006.12,107006.12
FL,arthritis,2015,26894.42,26894.42,26894.42
FL,psychotic,2015,33471.19,33471.19,33471.19
FL,stroke,2015,84437.05,84437.05,84437.05
GA,atrial_fib,2015,35958.78,35958.78,35958.78
GA,asthma,2015,23146.04,23146.04,23146.04
GA,chronic_kidney,2015,31395.08,31395.08,31395.08
GA,pulmonary,2015,25547.27,25547.27,25547.27
GA,depression,2015,23091.61,23091.61,23091.61
GA,diabetes,2015,28306.17,28306.17,28306.17
GA,hyperlip,2015,49131.57,49131.57,49131.57
GA,hypertension,2015,21664.32,21664.32,21664.32
GA,ischemia,2015,84650.9,84650.9,84650.9
GA,arthritis,2015,17208.37,17208.37,17208.37
GA,psychotic,2015,24779.08,24779.08,24779.08
GA,stroke,2015,64371.62,64371.62,64371.62
HI,atrial_fib,2015,31310.22,31310.22,31310.22
HI,chronic_kidney,2015,31539.41,31539.41,31539.41
HI,pulmonary,2015,29152.07,29152.07,29152.07
HI,depression,2015,13219.54,13219.54,13219.54
HI,diabetes,2015,31997.78,31997.78,31997.78
HI,ischemia,2015,73999.57,73999.57,73999.57
IA,atrial_fib,2015,31593.24,31593.24,31593.24
IA,asthma,2015,20552.56,20552.56,20552.56
IA,chronic_kidney,2015,26578.09,26578.09,26578.09
IA,pulmonary,2015,20149.48,20149.48,20149.48
IA,depression,2015,15407.64,15407.64,15407.64
IA,diabetes,2015,24218.9,24218.9,24218.9
IA,hyperlip,2015,42840.87,42840.87,42840.87
IA,hypertension,2015,17883.14,17883.14,17883.14
IA,ischemia,2015,67982.64,67982.64,67982.64
IA,arthritis,2015,9476.23,9476.23,9476.23
IA,psychotic,2015,26266.66,26266.66,26266.66
ID,atrial_fib,2015,34421.99,34421.99,34421.99
ID,asthma,2015,18884.61,18884.61,18884.61
ID,chronic_kidney,2015,21034.78,21034.78,21034.78
ID,pulmonary,2015,21307.04,21307.04,21307.04
ID,depression,2015,22930.14,22930.14,22930.14
ID,diabetes,2015,23277.46,23277.46,23277.46
ID,hyperlip,2015,39922.04,39922.04,39922.04
ID,hypertension,2015,14993.33,14993.33,14993.33
ID,ischemia,2015,75035.41,75035.41,75035.41
ID,psychotic,2015,25005.19,25005.19,25005.19
IL,atrial_fib,2015,37890.56,37890.56,37890.56
IL,asthma,2015,25002.66,25002.66,25002.66
IL,chronic_kidney,2015,34589.78,34589.78,34589.78
IL,pulmonary,2015,28123.84,28123.84,28123.84
IL,depression,2015,24180.12,24180.12,24180.12
IL,diabetes,2015,29708.0,29708.0,29708.0
IL,hyperlip,2015,51442.89,51442.89,51442.89
IL,hypertension,2015,22186.12,22186.12,22186.12
IL,ischemia,2015,89091.65,89091.65,89091.65
IL,arthritis,2015,20307.34,20307.34,20307.34
IL,psychotic,2015,25165.29,25165.29,25165.29
IL,stroke,2015,77896.11,77896.11,77896.11
IN,atrial_fib,2015,33738.24,33738.24,33738.24
IN,asthma,2015,22922.62,22922.62,22922.62
IN,chronic_kidney,2015,30193.04,30193.04,30193.04
IN,pulmonary,2015,21779.37,21779.37,21779.37
IN,depression,2015,20424.58,20424.58,20424.58
IN,diabetes,2015,23680.29,23680.29,23680.29
IN,hyperlip,2015,66074.15,66074.15,66074.15
IN,hypertension,2015,22809.84,22809.84,22809.84
IN,ischemia,2015,81606.12,81606.12,81606.12
IN,arthritis,2015,21928.18,21928.18,21928.18
IN,psychotic,2015,28175.29,28175.29,28175.29
IN,stroke,2015,68991.5,68991.5,68991.5
KS,atrial_fib,2015,36729.83,36729.83,36729.83
KS,asthma,2015,24358.5,24358.5,24358.5
KS,chronic_kidney,2015,30462.53,30462.53,30462.53
KS,pulmonary,2015,24680.77,24680.77,24680.77
KS,depression,2015,26830.91,26830.91,26830.91
KS,diabetes,2015,27641.3,27641.3,27641.3
KS,hyperlip,2015,65414.0,65414.0,65414.0
KS,hypertension,2015,24022.02,24022.02,24022.02
KS,ischemia,2015,85367.18,85367.18,85367.18
KS,arthritis,2015,18509.7,18509.7,18509.7
KS,psychotic,2015,34407.13,34407.13,34407.13
KS,stroke,2015,56382.06,56382.06,56382.06
KY,atrial_fib,2015,40905.07,40905.07,40905.07
KY,asthma,2015,17088.25,17088.25,17088.25
KY,chronic_kidney,2015,27914.15,27914.15,27914.15
KY,pulmonary,2015,20184.66,20184.66,20184.66
KY,depression,2015,16891.29,16891.29,16891.29
KY,diabetes,2015,21876.14,21876.14,21876.14
KY,hyperlip,2015,41080.27,41080.27,41080.27
KY,hypertension,2015,19304.12,19304.12,19304.12
KY,ischemia,2015,77371.55,77371.55,77371.55
KY,arthritis,2015,13793.58,13793.58,13793.58
KY,psychotic,2015,20772.97,20772.97,20772.97
KY,stroke,2015,87086.33,87086.33,87086.33
LA,atrial_fib,2015,26826.48,26826.48,26826.48
LA,asthma,2015,22422.86,22422.86,22422.86
LA,chronic_kidney,2015,33808.25,33808.25,33808.25
LA,pulmonary,2015,25710.05,25710.05,25710.05
LA,depression,2015,19257.0,19257.0,19257.0
LA,diabetes,2015,25883.82,25883.82,25883.82
LA,hyperlip,2015,45940.91,45940.91,45940.91
LA,hypertension,2015,18088.25,18088.25,18088.25
LA,ischemia,2015,89563.33,89563.33,89563.33
LA,psychotic,2015,25592.19,25592.19,25592.19
LA,stroke,2015,67313.64,67313.64,67313.64
MA,atrial_fib,2015,32947.39,32947.39,32947.39
MA,asthma,2015,19746.67,19746.67,19746.67
MA,chronic_kidney,2015,34611.65,34611.65,34611.65
MA,pulmonary,2015,18844.76,18844.76,18844.76
MA,depression,2015,21987.28,21987.28,21987.28
MA,diabetes,2015,23110.89,23110.89,23110.89
MA,hyperlip,2015,46349.39,46349.39,46349.39
MA,hypertension,2015,19075.44,19075.44,19075.44
MA,ischemia,2015,72231.42,72231.42,72231.42
MA,arthritis,2015,21587.67,21587.67,21587.67
MA,psychotic,2015,37682.8,37682.8,37682.8
MA,stroke,2015,74460.19,74460.19,74460.19
MD,atrial_fib,2015,14900.24,14900.24,14900.24
MD,asthma,2015,9112.68,9112.68,9112.68
MD,chronic_kidney,2015,12587.85,12587.85,12587.85
MD,pulmonary,2015,9993.38,9993.38,9993.38
MD,depression,2015,8512.93,8512.93,8512.93
MD,diabetes,2015,10587.77,10587.77,10587.77
MD,hyperlip,2015,17153.64,17153.64,17153.64
MD,hypertension,2015,7475.01,7475.01,7475.01
MD,ischemia,2015,24333.16,24333.16,24333.16
MD,arthritis,2015,10159.59,10159.59,10159.59
MD,psychotic,2015,14087.34,14087.34,14087.34
MD,stroke,2015,21606.31,21606.31,21606.31
ME,atrial_fib,2015,25440.17,25440.17,25440.17
ME,asthma,2015,14927.94,14927.94,14927.94
ME,chronic_kidney,2015,20825.93,20825.93,20825.93
ME,pulmonary,2015,15874.76,15874.76,15874.76
ME,depression,2015,16761.82,16761.82,16761.82
ME,diabetes,2015,17305.38,17305.38,17305.38
ME,hyperlip,2015,26743.05,26743.05,26743.05
ME,ischemia,2015,42675.65,42675.65,42675.65
ME,psychotic,2015,19216.25,19216.25,19216.25
MI,atrial_fib,2015,37818.53,37818.53,37818.53
MI,asthma,2015,16467.72,16467.72,16467.72
MI,chronic_kidney,2015,22026.17,22026.17,22026.17
MI,pulmonary,2015,17602.69,17602.69,17602.69
MI,depression,2015,19939.52,19939.52,19939.52
MI,diabetes,2015,19240.3,19240.3,19240.3
MI,hyperlip,2015,33115.38,33115.38,33115.38
MI,hypertension,2015,15584.08,15584.08,15584.08
MI,ischemia,2015,59599.33,59599.33,59599.33
MI,arthritis,2015,17586.08,17586.08,17586.08
MI,psychotic,2015,16914.23,16914.23,16914.23
MI,stroke,2015,58516.94,58516.94,58516.94
MN,atrial_fib,2015,35355.56,35355.56,35355.56
MN,asthma,2015,17995.97,17995.97,17995.97
MN,chronic_kidney,2015,22982.54,22982.54,22982.54
MN,pulmonary,2015,19293.65,19293.65,19293.65
MN,depression,2015,24112.64,24112.64,24112.64
MN,diabetes,2015,24754.24,24754.24,24754.24
MN,hyperlip,2015,35467.15,35467.15,35467.15
MN,hypertension,2015,15749.41,15749.41,15749.41
MN,ischemia,2015,73219.16,73219.16,73219.16
MN,arthritis,2015,17660.8,17660.8,17660.8
MN,psychotic,2015,27419.54,27419.54,27419.54
MN,stroke,2015,42611.31,42611.31,42611.31
MO,atrial_fib,2015,36754.99,36754.99,36754.99
MO,asthma,2015,21385.09,21385.09,21385.09
MO,chronic_kidney,2015,28697.87,28697.87,28697.87
MO,pulmonary,2015,23577.32,23577.32,23577.32
MO,depression,2015,16893.72,16893.72,16893.72
MO,diabetes,2015,26602.23,26602.23,26602.23
MO,hyperlip,2015,43665.31,43665.31,43665.31
MO,hypertension,2015,20765.55,20765.55,20765.55
MO,ischemia,2015,86491.63,86491.63,86491.63
MO,arthritis,2015,19200.79,19200.79,19200.79
MO,psychotic,2015,22229.55,22229.55,22229.55
MO,stroke,2015,48950.27,48950.27,48950.27
MS,atrial_fib,2015,31785.86,31785.86,31785.86
MS,asthma,2015,19922.41,19922.41,19922.41
MS,chronic_kidney,2015,29754.34,29754.34,29754.34
MS,pulmonary,2015,26547.42,26547.42,26547.42
MS,depression,2015,16943.26,16943.26,16943.26
MS,diabetes,2015,23037.66,23037.66,23037.66
MS,hyperlip,2015,37525.61,37525.61,37525.61
MS,hypertension,2015,20075.18,20075.18,20075.18
MS,ischemia,2015,74355.88,74355.88,74355.88
MS,arthritis,2015,15141.75,15141.75,15141.75
